timestamp,household,solar_kWh,load_kWh,price_per_kWh,transaction_type
2023-06-08 07:30:00,H2,1.0,1.02,0.187,GENERATION/DEMAND
2023-06-08 07:45:00,H4,1.57,0.74,0.188,GENERATION/DEMAND
2023-06-08 08:00:00,H1,1.99,1.04,0.189,GENERATION/DEMAND
2023-06-08 08:15:00,H4,2.37,0.91,0.189,GENERATION/DEMAND
2023-06-08 08:30:00,H5,1.71,0.7,0.19,P2P_TRADE
2023-06-08 08:45:00,H3,2.69,0.7,0.191,GENERATION/DEMAND
2023-06-08 09:00:00,H1,2.5,0.88,0.192,GENERATION/DEMAND
2023-06-08 09:15:00,H1,2.4,0.96,0.192,GENERATION/DEMAND
2023-06-08 09:30:00,H5,2.08,0.74,0.193,P2P_TRADE
2023-06-08 09:45:00,H5,3.38,0.65,0.194,P2P_TRADE
2023-06-08 10:00:00,H2,2.27,0.91,0.194,GENERATION/DEMAND
2023-06-08 10:15:00,H3,2.58,0.8,0.195,GENERATION/DEMAND
2023-06-08 10:30:00,H3,2.59,0.68,0.196,GENERATION/DEMAND
2023-06-08 10:45:00,H4,3.66,0.68,0.196,GENERATION/DEMAND
2023-06-08 11:00:00,H2,3.31,0.54,0.197,GENERATION/DEMAND
2023-06-08 11:15:00,H2,3.52,0.69,0.198,P2P_TRADE
2023-06-08 11:30:00,H2,2.52,0.57,0.198,GENERATION/DEMAND
2023-06-08 11:45:00,H2,3.14,0.78,0.199,P2P_TRADE
2023-06-08 12:00:00,H3,2.98,0.57,0.199,GENERATION/DEMAND
2023-06-08 12:15:00,H3,3.33,0.55,0.2,P2P_TRADE
2023-06-08 12:30:00,H2,3.32,0.55,0.201,P2P_TRADE
2023-06-08 12:45:00,H4,1.81,0.64,0.201,GENERATION/DEMAND
2023-06-08 13:00:00,H1,2.68,0.57,0.202,GENERATION/DEMAND
2023-06-08 13:15:00,H1,1.67,0.45,0.202,GENERATION/DEMAND
2023-06-08 13:30:00,H4,2.18,0.5,0.203,GENERATION/DEMAND
2023-06-08 13:45:00,H2,1.7,0.44,0.203,GENERATION/DEMAND
2023-06-08 14:00:00,H3,1.56,0.4,0.204,GENERATION/DEMAND
2023-06-08 14:15:00,H1,1.43,0.31,0.205,GENERATION/DEMAND
2023-06-08 14:30:00,H5,1.46,0.36,0.205,P2P_TRADE
2023-06-08 14:45:00,H5,1.03,0.29,0.206,GENERATION/DEMAND
2023-06-08 15:00:00,H4,1.06,0.41,0.206,P2P_TRADE
2023-06-08 15:15:00,H2,0.66,0.28,0.207,GENERATION/DEMAND
2023-06-08 15:30:00,H1,0.35,0.38,0.207,GENERATION/DEMAND
2023-06-08 15:45:00,H2,0.28,0.29,0.208,GENERATION/DEMAND
2023-06-08 16:00:00,H1,0.0,0.3,0.208,GENERATION/DEMAND
2023-06-08 16:15:00,H4,0.0,0.27,0.209,GENERATION/DEMAND
2023-06-08 16:30:00,H4,0.0,0.2,0.209,GENERATION/DEMAND
2023-06-08 16:45:00,H5,0.0,0.23,0.209,GENERATION/DEMAND
2023-06-08 17:00:00,H2,0.0,0.18,0.21,GENERATION/DEMAND
2023-06-08 17:15:00,H5,0.0,0.25,0.21,GENERATION/DEMAND
2023-06-08 17:30:00,H2,0.0,0.23,0.211,GENERATION/DEMAND
2023-06-08 17:45:00,H5,0.0,0.27,0.211,GENERATION/DEMAND
2023-06-08 18:00:00,H3,0.0,0.19,0.212,GENERATION/DEMAND
2023-06-08 18:15:00,H3,0.0,0.18,0.212,GENERATION/DEMAND
2023-06-08 18:30:00,H3,0.0,0.22,0.212,GENERATION/DEMAND
2023-06-08 18:45:00,H3,0.0,0.3,0.213,GENERATION/DEMAND
2023-06-08 19:00:00,H1,0.0,0.27,0.213,GENERATION/DEMAND
2023-06-08 19:15:00,H3,0.0,0.24,0.213,GENERATION/DEMAND
2023-06-08 19:30:00,H4,0.0,0.26,0.214,GENERATION/DEMAND
2023-06-08 19:45:00,H4,0.0,0.2,0.214,GENERATION/DEMAND
2023-06-08 20:00:00,H1,0.0,0.36,0.214,GENERATION/DEMAND
2023-06-08 20:15:00,H3,0.0,0.32,0.215,GENERATION/DEMAND
2023-06-08 20:30:00,H3,0.0,0.26,0.215,GENERATION/DEMAND
2023-06-08 20:45:00,H3,0.0,0.33,0.215,GENERATION/DEMAND
2023-06-08 21:00:00,H5,0.0,0.25,0.216,GENERATION/DEMAND
2023-06-08 21:15:00,H2,0.0,0.45,0.216,GENERATION/DEMAND
2023-06-08 21:30:00,H5,0.0,0.29,0.216,GENERATION/DEMAND
2023-06-08 21:45:00,H2,0.0,0.42,0.217,GENERATION/DEMAND
2023-06-08 22:00:00,H3,0.0,0.34,0.217,GENERATION/DEMAND
2023-06-08 22:15:00,H3,0.0,0.48,0.217,GENERATION/DEMAND
2023-06-08 22:30:00,H5,0.0,0.52,0.217,GENERATION/DEMAND
2023-06-08 22:45:00,H5,0.0,0.51,0.218,GENERATION/DEMAND
2023-06-08 23:00:00,H2,0.0,0.52,0.218,GENERATION/DEMAND
2023-06-08 23:15:00,H4,0.0,0.63,0.218,GENERATION/DEMAND
2023-06-08 23:30:00,H2,0.0,0.39,0.218,GENERATION/DEMAND
2023-06-08 23:45:00,H5,0.0,0.5,0.218,GENERATION/DEMAND
2023-06-09 00:00:00,H5,0.0,0.49,0.218,GENERATION/DEMAND
2023-06-09 00:15:00,H1,0.0,0.78,0.219,GENERATION/DEMAND
2023-06-09 00:30:00,H5,0.0,0.58,0.219,GENERATION/DEMAND
2023-06-09 00:45:00,H1,0.0,0.73,0.219,GENERATION/DEMAND
2023-06-09 01:00:00,H4,0.0,0.74,0.219,GENERATION/DEMAND
2023-06-09 01:15:00,H2,0.0,0.57,0.219,GENERATION/DEMAND
2023-06-09 01:30:00,H2,0.0,0.59,0.219,GENERATION/DEMAND
2023-06-09 01:45:00,H1,0.0,0.63,0.219,GENERATION/DEMAND
2023-06-09 02:00:00,H2,0.0,0.71,0.22,GENERATION/DEMAND
2023-06-09 02:15:00,H5,0.0,0.64,0.22,GENERATION/DEMAND
2023-06-09 02:30:00,H3,0.0,0.56,0.22,GENERATION/DEMAND
2023-06-09 02:45:00,H1,0.0,0.99,0.22,GENERATION/DEMAND
2023-06-09 03:00:00,H2,0.0,1.05,0.22,GENERATION/DEMAND
2023-06-09 03:15:00,H1,0.0,0.75,0.22,GENERATION/DEMAND
2023-06-09 03:30:00,H1,0.0,0.77,0.22,GENERATION/DEMAND
2023-06-09 03:45:00,H3,0.0,0.6,0.22,GENERATION/DEMAND
2023-06-09 04:00:00,H5,0.0,0.97,0.22,GENERATION/DEMAND
2023-06-09 04:15:00,H1,0.0,1.06,0.22,GENERATION/DEMAND
2023-06-09 04:30:00,H2,0.0,0.7,0.22,GENERATION/DEMAND
2023-06-09 04:45:00,H4,0.0,0.71,0.22,GENERATION/DEMAND
2023-06-09 05:00:00,H1,0.0,1.07,0.22,GENERATION/DEMAND
2023-06-09 05:15:00,H1,0.0,0.98,0.22,GENERATION/DEMAND
2023-06-09 05:30:00,H3,0.0,0.66,0.22,GENERATION/DEMAND
2023-06-09 05:45:00,H5,0.0,0.99,0.22,GENERATION/DEMAND
2023-06-09 06:00:00,H4,0.0,0.81,0.22,GENERATION/DEMAND
2023-06-09 06:15:00,H2,0.18,0.85,0.22,GENERATION/DEMAND
2023-06-09 06:30:00,H4,0.37,1.07,0.22,GENERATION/DEMAND
2023-06-09 06:45:00,H2,0.89,1.09,0.22,GENERATION/DEMAND
2023-06-09 07:00:00,H5,1.06,0.85,0.219,GENERATION/DEMAND
2023-06-09 07:15:00,H2,1.41,1.15,0.219,P2P_TRADE
2023-06-09 07:30:00,H3,1.12,0.84,0.219,GENERATION/DEMAND
2023-06-09 07:45:00,H3,1.65,1.03,0.219,P2P_TRADE
2023-06-09 08:00:00,H3,1.98,0.87,0.219,GENERATION/DEMAND
2023-06-09 08:15:00,H3,2.16,1.07,0.219,P2P_TRADE
2023-06-09 08:30:00,H4,2.0,1.06,0.219,P2P_TRADE
2023-06-09 08:45:00,H5,1.62,0.62,0.218,P2P_TRADE
2023-06-09 09:00:00,H2,2.55,1.04,0.218,GENERATION/DEMAND
2023-06-09 09:15:00,H2,2.18,0.96,0.218,GENERATION/DEMAND
2023-06-09 09:30:00,H3,2.59,0.92,0.218,P2P_TRADE
2023-06-09 09:45:00,H3,3.53,0.63,0.218,GENERATION/DEMAND
2023-06-09 10:00:00,H1,2.68,0.89,0.217,GENERATION/DEMAND
2023-06-09 10:15:00,H5,3.51,0.88,0.217,P2P_TRADE
2023-06-09 10:30:00,H4,2.41,0.62,0.217,GENERATION/DEMAND
2023-06-09 10:45:00,H2,3.3,0.87,0.217,GENERATION/DEMAND
2023-06-09 11:00:00,H1,3.86,0.48,0.216,GENERATION/DEMAND
2023-06-09 11:15:00,H1,2.28,0.51,0.216,GENERATION/DEMAND
2023-06-09 11:30:00,H2,2.09,0.63,0.216,GENERATION/DEMAND
2023-06-09 11:45:00,H4,2.8,0.63,0.216,P2P_TRADE
2023-06-09 12:00:00,H1,2.16,0.63,0.215,GENERATION/DEMAND
2023-06-09 12:15:00,H1,3.18,0.39,0.215,P2P_TRADE
2023-06-09 12:30:00,H5,3.34,0.68,0.215,P2P_TRADE
2023-06-09 12:45:00,H4,2.46,0.37,0.214,P2P_TRADE
2023-06-09 13:00:00,H1,2.08,0.38,0.214,GENERATION/DEMAND
2023-06-09 13:15:00,H4,2.19,0.33,0.214,P2P_TRADE
2023-06-09 13:30:00,H2,2.41,0.46,0.213,GENERATION/DEMAND
2023-06-09 13:45:00,H3,1.37,0.53,0.213,GENERATION/DEMAND
2023-06-09 14:00:00,H1,1.86,0.44,0.213,P2P_TRADE
2023-06-09 14:15:00,H5,1.67,0.46,0.212,GENERATION/DEMAND
2023-06-09 14:30:00,H2,1.47,0.26,0.212,P2P_TRADE
2023-06-09 14:45:00,H4,0.97,0.36,0.211,GENERATION/DEMAND
2023-06-09 15:00:00,H2,1.05,0.32,0.211,P2P_TRADE
2023-06-09 15:15:00,H1,0.53,0.32,0.211,GENERATION/DEMAND
2023-06-09 15:30:00,H4,0.38,0.22,0.21,P2P_TRADE
2023-06-09 15:45:00,H3,0.29,0.32,0.21,GENERATION/DEMAND
2023-06-09 16:00:00,H2,0.0,0.28,0.209,GENERATION/DEMAND
2023-06-09 16:15:00,H1,0.0,0.31,0.209,GENERATION/DEMAND
2023-06-09 16:30:00,H5,0.0,0.25,0.208,GENERATION/DEMAND
2023-06-09 16:45:00,H4,0.0,0.2,0.208,GENERATION/DEMAND
2023-06-09 17:00:00,H2,0.0,0.26,0.207,GENERATION/DEMAND
2023-06-09 17:15:00,H2,0.0,0.19,0.207,GENERATION/DEMAND
2023-06-09 17:30:00,H3,0.0,0.29,0.206,GENERATION/DEMAND
2023-06-09 17:45:00,H3,0.0,0.25,0.206,GENERATION/DEMAND
2023-06-09 18:00:00,H5,0.0,0.18,0.205,GENERATION/DEMAND
2023-06-09 18:15:00,H5,0.0,0.3,0.205,GENERATION/DEMAND
2023-06-09 18:30:00,H1,0.0,0.24,0.204,GENERATION/DEMAND
2023-06-09 18:45:00,H1,0.0,0.18,0.204,GENERATION/DEMAND
2023-06-09 19:00:00,H5,0.0,0.26,0.203,GENERATION/DEMAND
2023-06-09 19:15:00,H5,0.0,0.21,0.203,GENERATION/DEMAND
2023-06-09 19:30:00,H4,0.0,0.3,0.202,GENERATION/DEMAND
2023-06-09 19:45:00,H3,0.0,0.32,0.202,GENERATION/DEMAND
2023-06-09 20:00:00,H1,0.0,0.36,0.201,GENERATION/DEMAND
2023-06-09 20:15:00,H3,0.0,0.29,0.2,GENERATION/DEMAND
2023-06-09 20:30:00,H3,0.0,0.29,0.2,GENERATION/DEMAND
2023-06-09 20:45:00,H5,0.0,0.36,0.199,GENERATION/DEMAND
2023-06-09 21:00:00,H4,0.0,0.26,0.199,GENERATION/DEMAND
2023-06-09 21:15:00,H2,0.0,0.36,0.198,GENERATION/DEMAND
2023-06-09 21:30:00,H4,0.0,0.38,0.197,GENERATION/DEMAND
2023-06-09 21:45:00,H4,0.0,0.29,0.197,GENERATION/DEMAND
2023-06-09 22:00:00,H3,0.0,0.38,0.196,GENERATION/DEMAND
2023-06-09 22:15:00,H4,0.0,0.51,0.195,GENERATION/DEMAND
2023-06-09 22:30:00,H1,0.0,0.54,0.195,GENERATION/DEMAND
2023-06-09 22:45:00,H3,0.0,0.35,0.194,GENERATION/DEMAND
2023-06-09 23:00:00,H1,0.0,0.36,0.193,GENERATION/DEMAND
2023-06-09 23:15:00,H2,0.0,0.43,0.193,GENERATION/DEMAND
2023-06-09 23:30:00,H3,0.0,0.65,0.192,GENERATION/DEMAND
2023-06-09 23:45:00,H2,0.0,0.43,0.191,GENERATION/DEMAND
2023-06-10 00:00:00,H3,0.0,0.65,0.191,GENERATION/DEMAND
2023-06-10 00:15:00,H5,0.0,0.45,0.19,GENERATION/DEMAND
2023-06-10 00:30:00,H4,0.0,0.67,0.189,GENERATION/DEMAND
2023-06-10 00:45:00,H5,0.0,0.59,0.189,GENERATION/DEMAND
2023-06-10 01:00:00,H2,0.0,0.78,0.188,GENERATION/DEMAND
2023-06-10 01:15:00,H4,0.0,0.57,0.187,GENERATION/DEMAND
2023-06-10 01:30:00,H3,0.0,0.77,0.186,GENERATION/DEMAND
2023-06-10 01:45:00,H4,0.0,0.61,0.186,GENERATION/DEMAND
2023-06-10 02:00:00,H1,0.0,0.84,0.185,GENERATION/DEMAND
2023-06-10 02:15:00,H4,0.0,0.94,0.184,GENERATION/DEMAND
2023-06-10 02:30:00,H1,0.0,0.61,0.183,GENERATION/DEMAND
2023-06-10 02:45:00,H4,0.0,0.98,0.182,GENERATION/DEMAND
2023-06-10 03:00:00,H1,0.0,0.87,0.182,GENERATION/DEMAND
2023-06-10 03:15:00,H2,0.0,0.64,0.181,GENERATION/DEMAND
2023-06-10 03:30:00,H5,0.0,0.81,0.18,GENERATION/DEMAND
2023-06-10 03:45:00,H3,0.0,0.68,0.179,GENERATION/DEMAND
2023-06-10 04:00:00,H4,0.0,0.98,0.178,GENERATION/DEMAND
2023-06-10 04:15:00,H5,0.0,1.02,0.178,GENERATION/DEMAND
2023-06-10 04:30:00,H3,0.0,0.68,0.177,GENERATION/DEMAND
2023-06-10 04:45:00,H3,0.0,0.91,0.176,GENERATION/DEMAND
2023-06-10 05:00:00,H1,0.0,1.08,0.175,GENERATION/DEMAND
2023-06-10 05:15:00,H2,0.0,1.16,0.174,GENERATION/DEMAND
2023-06-10 05:30:00,H2,0.0,0.92,0.174,GENERATION/DEMAND
2023-06-10 05:45:00,H5,0.0,1.17,0.173,GENERATION/DEMAND
2023-06-10 06:00:00,H2,0.0,0.94,0.172,GENERATION/DEMAND
2023-06-10 06:15:00,H4,0.19,0.86,0.171,GENERATION/DEMAND
2023-06-10 06:30:00,H2,0.35,1.11,0.17,GENERATION/DEMAND
2023-06-10 06:45:00,H5,0.57,0.91,0.169,GENERATION/DEMAND
2023-06-10 07:00:00,H2,1.02,0.89,0.168,GENERATION/DEMAND
2023-06-10 07:15:00,H4,1.41,0.9,0.167,P2P_TRADE
2023-06-10 07:30:00,H1,1.62,1.08,0.167,GENERATION/DEMAND
2023-06-10 07:45:00,H5,1.74,1.06,0.166,GENERATION/DEMAND
2023-06-10 08:00:00,H1,1.35,0.82,0.165,GENERATION/DEMAND
2023-06-10 08:15:00,H1,1.7,0.77,0.164,GENERATION/DEMAND
2023-06-10 08:30:00,H1,1.88,0.84,0.163,P2P_TRADE
2023-06-10 08:45:00,H3,1.94,0.87,0.162,P2P_TRADE
2023-06-10 09:00:00,H3,2.45,0.69,0.161,GENERATION/DEMAND
2023-06-10 09:15:00,H1,2.61,0.95,0.16,P2P_TRADE
2023-06-10 09:30:00,H5,2.44,0.78,0.159,P2P_TRADE
2023-06-10 09:45:00,H4,2.53,0.69,0.158,P2P_TRADE
2023-06-10 10:00:00,H4,3.42,0.57,0.158,GENERATION/DEMAND
2023-06-10 10:15:00,H2,3.42,0.61,0.157,GENERATION/DEMAND
2023-06-10 10:30:00,H5,2.62,0.9,0.156,GENERATION/DEMAND
2023-06-10 10:45:00,H3,3.73,0.6,0.155,P2P_TRADE
2023-06-10 11:00:00,H1,3.82,0.53,0.154,GENERATION/DEMAND
2023-06-10 11:15:00,H2,2.68,0.63,0.153,GENERATION/DEMAND
2023-06-10 11:30:00,H4,2.7,0.55,0.152,GENERATION/DEMAND
2023-06-10 11:45:00,H3,2.93,0.43,0.151,GENERATION/DEMAND
2023-06-10 12:00:00,H3,3.61,0.51,0.15,P2P_TRADE
2023-06-10 12:15:00,H1,3.4,0.57,0.149,P2P_TRADE
2023-06-10 12:30:00,H4,2.04,0.55,0.148,P2P_TRADE
2023-06-10 12:45:00,H5,2.39,0.46,0.147,P2P_TRADE
2023-06-10 13:00:00,H3,2.5,0.47,0.146,GENERATION/DEMAND
2023-06-10 13:15:00,H1,2.29,0.6,0.145,GENERATION/DEMAND
2023-06-10 13:30:00,H5,1.73,0.41,0.144,GENERATION/DEMAND
2023-06-10 13:45:00,H4,2.37,0.36,0.143,GENERATION/DEMAND
2023-06-10 14:00:00,H3,1.95,0.34,0.142,GENERATION/DEMAND
2023-06-10 14:15:00,H5,1.89,0.37,0.141,P2P_TRADE
2023-06-10 14:30:00,H5,1.66,0.42,0.14,GENERATION/DEMAND
2023-06-10 14:45:00,H5,1.32,0.29,0.139,P2P_TRADE
2023-06-10 15:00:00,H3,0.89,0.37,0.138,GENERATION/DEMAND
2023-06-10 15:15:00,H3,0.75,0.22,0.137,GENERATION/DEMAND
2023-06-10 15:30:00,H2,0.37,0.29,0.136,GENERATION/DEMAND
2023-06-10 15:45:00,H4,0.26,0.34,0.135,GENERATION/DEMAND
2023-06-10 16:00:00,H1,0.0,0.25,0.134,GENERATION/DEMAND
2023-06-10 16:15:00,H5,0.0,0.28,0.133,GENERATION/DEMAND
2023-06-10 16:30:00,H2,0.0,0.21,0.132,GENERATION/DEMAND
2023-06-10 16:45:00,H1,0.0,0.28,0.131,GENERATION/DEMAND
2023-06-10 17:00:00,H2,0.0,0.18,0.13,GENERATION/DEMAND
2023-06-10 17:15:00,H3,0.0,0.29,0.129,GENERATION/DEMAND
2023-06-10 17:30:00,H5,0.0,0.19,0.128,GENERATION/DEMAND
2023-06-10 17:45:00,H1,0.0,0.28,0.127,GENERATION/DEMAND
2023-06-10 18:00:00,H1,0.0,0.21,0.126,GENERATION/DEMAND
2023-06-10 18:15:00,H1,0.0,0.26,0.125,GENERATION/DEMAND
2023-06-10 18:30:00,H1,0.0,0.21,0.124,GENERATION/DEMAND
2023-06-10 18:45:00,H1,0.0,0.3,0.123,GENERATION/DEMAND
2023-06-10 19:00:00,H2,0.0,0.19,0.122,GENERATION/DEMAND
2023-06-10 19:15:00,H5,0.0,0.2,0.121,GENERATION/DEMAND
2023-06-10 19:30:00,H3,0.0,0.26,0.12,GENERATION/DEMAND
2023-06-10 19:45:00,H3,0.0,0.2,0.119,GENERATION/DEMAND
2023-06-10 20:00:00,H3,0.0,0.23,0.118,GENERATION/DEMAND
2023-06-10 20:15:00,H3,0.0,0.37,0.117,GENERATION/DEMAND
2023-06-10 20:30:00,H2,0.0,0.39,0.116,GENERATION/DEMAND
2023-06-10 20:45:00,H4,0.0,0.29,0.115,GENERATION/DEMAND
2023-06-10 21:00:00,H5,0.0,0.42,0.114,GENERATION/DEMAND
2023-06-10 21:15:00,H1,0.0,0.36,0.113,GENERATION/DEMAND
2023-06-10 21:30:00,H4,0.0,0.31,0.112,GENERATION/DEMAND
2023-06-10 21:45:00,H3,0.0,0.43,0.111,GENERATION/DEMAND
2023-06-10 22:00:00,H4,0.0,0.44,0.11,GENERATION/DEMAND
2023-06-10 22:15:00,H5,0.0,0.55,0.109,GENERATION/DEMAND
2023-06-10 22:30:00,H1,0.0,0.38,0.109,GENERATION/DEMAND
2023-06-10 22:45:00,H1,0.0,0.51,0.108,GENERATION/DEMAND
2023-06-10 23:00:00,H5,0.0,0.35,0.107,GENERATION/DEMAND
2023-06-10 23:15:00,H5,0.0,0.39,0.106,GENERATION/DEMAND
2023-06-10 23:30:00,H3,0.0,0.37,0.105,GENERATION/DEMAND
2023-06-10 23:45:00,H1,0.0,0.72,0.104,GENERATION/DEMAND
2023-06-11 00:00:00,H4,0.0,0.68,0.103,GENERATION/DEMAND
2023-06-11 00:15:00,H2,0.0,0.7,0.102,GENERATION/DEMAND
2023-06-11 00:30:00,H2,0.0,0.62,0.101,GENERATION/DEMAND
2023-06-11 00:45:00,H5,0.0,0.56,0.1,GENERATION/DEMAND
2023-06-11 01:00:00,H3,0.0,0.52,0.099,GENERATION/DEMAND
2023-06-11 01:15:00,H2,0.0,0.6,0.098,GENERATION/DEMAND
2023-06-11 01:30:00,H1,0.0,0.65,0.097,GENERATION/DEMAND
2023-06-11 01:45:00,H5,0.0,0.84,0.096,GENERATION/DEMAND
2023-06-11 02:00:00,H4,0.0,0.77,0.095,GENERATION/DEMAND
2023-06-11 02:15:00,H5,0.0,0.57,0.094,GENERATION/DEMAND
2023-06-11 02:30:00,H4,0.0,0.55,0.093,GENERATION/DEMAND
2023-06-11 02:45:00,H5,0.0,0.61,0.092,GENERATION/DEMAND
2023-06-11 03:00:00,H5,0.0,0.77,0.091,GENERATION/DEMAND
2023-06-11 03:15:00,H5,0.0,1.05,0.09,GENERATION/DEMAND
2023-06-11 03:30:00,H4,0.0,0.92,0.089,GENERATION/DEMAND
2023-06-11 03:45:00,H4,0.0,1.02,0.088,GENERATION/DEMAND
2023-06-11 04:00:00,H5,0.0,0.86,0.087,GENERATION/DEMAND
2023-06-11 04:15:00,H2,0.0,0.81,0.086,GENERATION/DEMAND
2023-06-11 04:30:00,H3,0.0,0.68,0.085,GENERATION/DEMAND
2023-06-11 04:45:00,H3,0.0,1.11,0.084,GENERATION/DEMAND
2023-06-11 05:00:00,H3,0.0,1.06,0.083,GENERATION/DEMAND
2023-06-11 05:15:00,H4,0.0,0.73,0.082,GENERATION/DEMAND
2023-06-11 05:30:00,H4,0.0,0.92,0.081,GENERATION/DEMAND
2023-06-11 05:45:00,H2,0.0,0.91,0.081,GENERATION/DEMAND
2023-06-11 06:00:00,H3,0.0,0.99,0.08,GENERATION/DEMAND
2023-06-11 06:15:00,H3,0.26,1.17,0.079,GENERATION/DEMAND
2023-06-11 06:30:00,H5,0.4,0.96,0.078,GENERATION/DEMAND
2023-06-11 06:45:00,H4,0.49,0.94,0.077,GENERATION/DEMAND
2023-06-11 07:00:00,H3,1.05,0.66,0.076,GENERATION/DEMAND
2023-06-11 07:15:00,H2,1.17,0.66,0.075,P2P_TRADE
2023-06-11 07:30:00,H2,1.64,0.72,0.074,GENERATION/DEMAND
2023-06-11 07:45:00,H3,1.87,0.63,0.073,P2P_TRADE
2023-06-11 08:00:00,H4,2.13,1.0,0.072,GENERATION/DEMAND
2023-06-11 08:15:00,H2,1.93,0.98,0.072,P2P_TRADE
2023-06-11 08:30:00,H5,1.91,0.66,0.071,P2P_TRADE
2023-06-11 08:45:00,H2,2.68,1.01,0.07,GENERATION/DEMAND
2023-06-11 09:00:00,H1,2.36,0.65,0.069,GENERATION/DEMAND
2023-06-11 09:15:00,H1,2.07,0.71,0.068,GENERATION/DEMAND
2023-06-11 09:30:00,H4,3.24,0.67,0.067,P2P_TRADE
2023-06-11 09:45:00,H3,3.41,0.71,0.066,GENERATION/DEMAND
2023-06-11 10:00:00,H4,2.8,0.64,0.066,GENERATION/DEMAND
2023-06-11 10:15:00,H4,2.17,0.72,0.065,GENERATION/DEMAND
2023-06-11 10:30:00,H4,2.76,0.67,0.064,GENERATION/DEMAND
2023-06-11 10:45:00,H4,3.54,0.89,0.063,GENERATION/DEMAND
2023-06-11 11:00:00,H5,3.72,0.48,0.062,P2P_TRADE
2023-06-11 11:15:00,H5,2.46,0.5,0.061,GENERATION/DEMAND
2023-06-11 11:30:00,H2,2.19,0.45,0.061,P2P_TRADE
2023-06-11 11:45:00,H1,3.58,0.64,0.06,GENERATION/DEMAND
2023-06-11 12:00:00,H4,2.66,0.42,0.059,GENERATION/DEMAND
2023-06-11 12:15:00,H2,2.84,0.67,0.058,GENERATION/DEMAND
2023-06-11 12:30:00,H1,3.42,0.53,0.057,GENERATION/DEMAND
2023-06-11 12:45:00,H3,1.89,0.52,0.057,P2P_TRADE
2023-06-11 13:00:00,H5,2.64,0.5,0.056,P2P_TRADE
2023-06-11 13:15:00,H1,1.7,0.37,0.055,GENERATION/DEMAND
2023-06-11 13:30:00,H3,1.96,0.36,0.054,GENERATION/DEMAND
2023-06-11 13:45:00,H1,2.3,0.38,0.054,GENERATION/DEMAND
2023-06-11 14:00:00,H5,1.69,0.43,0.053,P2P_TRADE
2023-06-11 14:15:00,H5,2.04,0.32,0.052,P2P_TRADE
2023-06-11 14:30:00,H2,1.41,0.28,0.051,P2P_TRADE
2023-06-11 14:45:00,H4,1.02,0.45,0.051,GENERATION/DEMAND
2023-06-11 15:00:00,H1,0.77,0.23,0.05,GENERATION/DEMAND
2023-06-11 15:15:00,H1,0.64,0.37,0.049,GENERATION/DEMAND
2023-06-11 15:30:00,H3,0.43,0.35,0.049,GENERATION/DEMAND
2023-06-11 15:45:00,H5,0.17,0.25,0.048,GENERATION/DEMAND
2023-06-11 16:00:00,H1,0.0,0.21,0.047,GENERATION/DEMAND
2023-06-11 16:15:00,H5,0.0,0.21,0.047,GENERATION/DEMAND
2023-06-11 16:30:00,H1,0.0,0.29,0.046,GENERATION/DEMAND
2023-06-11 16:45:00,H2,0.0,0.27,0.045,GENERATION/DEMAND
2023-06-11 17:00:00,H4,0.0,0.28,0.045,GENERATION/DEMAND
2023-06-11 17:15:00,H1,0.0,0.3,0.044,GENERATION/DEMAND
2023-06-11 17:30:00,H5,0.0,0.26,0.043,GENERATION/DEMAND
2023-06-11 17:45:00,H2,0.0,0.18,0.043,GENERATION/DEMAND
2023-06-11 18:00:00,H1,0.0,0.19,0.042,GENERATION/DEMAND
2023-06-11 18:15:00,H3,0.0,0.28,0.041,GENERATION/DEMAND
2023-06-11 18:30:00,H4,0.0,0.19,0.041,GENERATION/DEMAND
2023-06-11 18:45:00,H1,0.0,0.18,0.04,GENERATION/DEMAND
2023-06-11 19:00:00,H2,0.0,0.27,0.04,GENERATION/DEMAND
2023-06-11 19:15:00,H3,0.0,0.23,0.039,GENERATION/DEMAND
2023-06-11 19:30:00,H2,0.0,0.32,0.038,GENERATION/DEMAND
2023-06-11 19:45:00,H2,0.0,0.29,0.038,GENERATION/DEMAND
2023-06-11 20:00:00,H3,0.0,0.21,0.037,GENERATION/DEMAND
2023-06-11 20:15:00,H2,0.0,0.37,0.037,GENERATION/DEMAND
2023-06-11 20:30:00,H3,0.0,0.26,0.036,GENERATION/DEMAND
2023-06-11 20:45:00,H1,0.0,0.28,0.036,GENERATION/DEMAND
2023-06-11 21:00:00,H3,0.0,0.31,0.035,GENERATION/DEMAND
2023-06-11 21:15:00,H3,0.0,0.25,0.035,GENERATION/DEMAND
2023-06-11 21:30:00,H4,0.0,0.36,0.034,GENERATION/DEMAND
2023-06-11 21:45:00,H3,0.0,0.3,0.033,GENERATION/DEMAND
2023-06-11 22:00:00,H3,0.0,0.38,0.033,GENERATION/DEMAND
2023-06-11 22:15:00,H1,0.0,0.38,0.033,GENERATION/DEMAND
2023-06-11 22:30:00,H4,0.0,0.52,0.032,GENERATION/DEMAND
2023-06-11 22:45:00,H5,0.0,0.55,0.032,GENERATION/DEMAND
2023-06-11 23:00:00,H1,0.0,0.38,0.031,GENERATION/DEMAND
2023-06-11 23:15:00,H1,0.0,0.47,0.031,GENERATION/DEMAND
